,Open,High,Low,Close,Adj Close,Volume
2916,0.1477947141197939,0.1465503284792815,0.14602828084258773,0.14567158663248517,0.1089155741107629,0.04852693476103107
2917,0.14503721440816078,0.14464165509249396,0.14455838699722018,0.14251808630476429,0.10655829135691652,0.0498142400355382
2918,0.14341718332757636,0.14264436145502263,0.1443584181109379,0.14207543239849288,0.10622742059665535,0.03431344875535329
2919,0.14091129884663048,0.13982906493749947,0.14169576757709446,0.13957733430226316,0.10436005243243318,0.04587475793073291
2920,0.14398936782673988,0.14237851706302884,0.14337263642120807,0.14062050039813592,0.10513984358450718,0.028563971069685872
2921,0.14295185525123827,0.14135260184561899,0.1441444201608101,0.14159159448983852,0.10586575752636639,0.022430161425785092
2922,0.13921199626733588,0.14094701202293816,0.14167822703755803,0.14081264848668135,0.10528345832120743,0.03772717492150825
2923,0.14062521486954785,0.13932463637215722,0.14076611898166472,0.1381086715559509,0.10326223126251867,0.04254831552181689
2924,0.13986690244884875,0.13931781313746708,0.14048547034908215,0.1381326900670191,0.10328017349779194,0.041906701819250325
2925,0.13952221498489462,0.13828167942807965,0.13929271366060628,0.13719247574162088,0.1025773367706683,0.04764721397650685
2926,0.13779877766512394,0.14000630543886705,0.14027498387464524,0.1403288270489926,0.10492178701650624,0.028561512779637723
2927,0.14138352729024695,0.14227285508567727,0.14392341609821854,0.14244258779071742,0.10650187575189378,0.03082487488749708
